0		-3.2000000000000002e+00		2.0005899312277546e+02
1		5.6200000000000001e+00		3.3343165520462577e+02
2		-6.7280000000000006e+00		4.0011798624555092e+02
3		6.2374000000000001e+00		4.0011798624555092e+02
4		-4.6535360000000017e+00		2.6674532416370062e+02
5		2.9701192000000001e+00		1.3337266208185031e+02
6		-1.6040739200000012e+00		6.6686331040925154e+01
7		7.9737746799999965e-01		0.0000000000000000e+00
8		-3.2329984640000076e-01		0.0000000000000000e+00
9		1.4738462564799948e-01		0.0000000000000000e+00
10		-3.2331263679418798e-02		0.0000000000000000e+00
11		3.0569297585177610e-02		0.0000000000000000e+00
12		1.0247577792000306e-02		0.0000000000000000e+00
13		1.6344093729953497e-02		0.0000000000000000e+00
14		1.4637069267326604e-02		0.0000000000000000e+00
15		1.5085163188766165e-02		0.0000000000000000e+00
16		1.4974457631704626e-02		0.0000000000000000e+00
17		1.5000288928352319e-02		0.0000000000000000e+00
18		1.4994578852251250e-02		0.0000000000000000e+00
19		1.4995777968232475e-02		0.0000000000000000e+00
20		1.4995538145036231e-02		0.0000000000000000e+00
21		1.4995583929464604e-02		0.0000000000000000e+00
22		1.4995575568829857e-02		0.0000000000000000e+00
23		1.4995577031940937e-02		0.0000000000000000e+00
24		1.4995576786138276e-02		0.0000000000000000e+00
25		1.4995576825844860e-02		0.0000000000000000e+00
26		1.4995576819668279e-02		0.0000000000000000e+00
27		1.4995576820594766e-02		0.0000000000000000e+00
28		1.4995576820460585e-02		0.0000000000000000e+00
29		1.4995576820479370e-02		0.0000000000000000e+00
30		1.4995576820476825e-02		0.0000000000000000e+00
31		1.4995576820477160e-02		0.0000000000000000e+00
32		1.4995576820477117e-02		0.0000000000000000e+00
33		1.4995576820477122e-02		0.0000000000000000e+00
34		1.4995576820477122e-02		0.0000000000000000e+00
35		1.4995576820477122e-02		0.0000000000000000e+00
36		1.4995576820477122e-02		0.0000000000000000e+00
37		1.4995576820477122e-02		0.0000000000000000e+00
38		1.4995576820477122e-02		0.0000000000000000e+00
39		1.4995576820477122e-02		0.0000000000000000e+00
40		1.4995576820477122e-02		0.0000000000000000e+00
41		1.4995576820477122e-02		0.0000000000000000e+00
42		1.4995576820477122e-02		0.0000000000000000e+00
43		1.4995576820477122e-02		0.0000000000000000e+00
44		1.4995576820477122e-02		0.0000000000000000e+00
45		1.4995576820477122e-02		0.0000000000000000e+00
46		1.4995576820477122e-02		0.0000000000000000e+00
47		1.4995576820477122e-02		0.0000000000000000e+00
48		1.4995576820477122e-02		0.0000000000000000e+00
49		1.4995576820477122e-02		0.0000000000000000e+00
50		1.4995576820477122e-02		0.0000000000000000e+00
51		1.4995576820477122e-02		0.0000000000000000e+00
52		1.4995576820477122e-02		0.0000000000000000e+00
53		1.4995576820477122e-02		0.0000000000000000e+00
54		1.4995576820477122e-02		0.0000000000000000e+00
55		1.4995576820477122e-02		0.0000000000000000e+00
56		1.4995576820477122e-02		0.0000000000000000e+00
57		1.4995576820477122e-02		0.0000000000000000e+00
58		1.4995576820477122e-02		0.0000000000000000e+00
59		1.4995576820477122e-02		0.0000000000000000e+00
60		1.4995576820477122e-02		0.0000000000000000e+00
61		1.4995576820477122e-02		0.0000000000000000e+00
62		1.4995576820477122e-02		0.0000000000000000e+00
63		1.4995576820477122e-02		0.0000000000000000e+00
64		1.4995576820477122e-02		0.0000000000000000e+00
65		1.4995576820477122e-02		0.0000000000000000e+00
66		1.4995576820477122e-02		0.0000000000000000e+00
67		1.4995576820477122e-02		0.0000000000000000e+00
68		1.4995576820477122e-02		0.0000000000000000e+00
69		1.4995576820477122e-02		0.0000000000000000e+00
70		1.4995576820477122e-02		0.0000000000000000e+00
71		1.4995576820477122e-02		0.0000000000000000e+00
72		1.4995576820477122e-02		0.0000000000000000e+00
73		1.4995576820477122e-02		0.0000000000000000e+00
74		1.4995576820477122e-02		0.0000000000000000e+00
75		1.4995576820477122e-02		0.0000000000000000e+00
76		1.4995576820477122e-02		0.0000000000000000e+00
77		1.4995576820477122e-02		0.0000000000000000e+00
78		1.4995576820477122e-02		0.0000000000000000e+00
79		1.4995576820477122e-02		0.0000000000000000e+00
80		1.4995576820477122e-02		0.0000000000000000e+00
81		1.4995576820477122e-02		0.0000000000000000e+00
82		1.4995576820477122e-02		0.0000000000000000e+00
83		1.4995576820477122e-02		0.0000000000000000e+00
84		1.4995576820477122e-02		0.0000000000000000e+00
85		1.4995576820477122e-02		0.0000000000000000e+00
86		1.4995576820477122e-02		0.0000000000000000e+00
87		1.4995576820477122e-02		0.0000000000000000e+00
88		1.4995576820477122e-02		0.0000000000000000e+00
89		1.4995576820477122e-02		0.0000000000000000e+00
90		1.4995576820477122e-02		0.0000000000000000e+00
91		1.4995576820477122e-02		0.0000000000000000e+00
92		1.4995576820477122e-02		0.0000000000000000e+00
93		1.4995576820477122e-02		0.0000000000000000e+00
94		1.4995576820477122e-02		0.0000000000000000e+00
95		1.4995576820477122e-02		0.0000000000000000e+00
96		1.4995576820477122e-02		0.0000000000000000e+00
97		1.4995576820477122e-02		0.0000000000000000e+00
98		1.4995576820477122e-02		0.0000000000000000e+00
99		1.4995576820477122e-02		0.0000000000000000e+00
100		1.4995576820477122e-02		0.0000000000000000e+00
