0		-7.1999999999999993e+00		2.5486652151326463e+04
1		2.6419999999999998e+01		9.4664707990641153e+04
2		-6.5474666666666650e+01		2.3666176997660287e+05
3		1.2290939999999998e+02		4.4419593749454693e+05
4		-1.8604046933333328e+02		6.7721675716381741e+05
5		2.3619101875555546e+02		8.5926427253043500e+05
6		-2.5842301014857128e+02		9.3936517929174681e+05
7		2.4855636947815856e+02		9.0295567621842329e+05
8		-2.1335817640397300e+02		7.7552241546179098e+05
9		1.6541175121937488e+02		6.0075680070983805e+05
10		-1.1694401300893895e+02		4.2235023565055284e+05
11		7.5999092547075463e+01		2.7307127304992639e+05
12		-4.5703481726718238e+01		1.6384276382995583e+05
13		2.5579454633646634e+01		9.1023757683308795e+04
14		-1.3388550576686157e+01		4.7332353995320576e+04
15		6.5825520936093973e+00		2.1845701843994113e+04
16		-3.0505680179449275e+00		1.0922850921997057e+04
17		1.3378533662075975e+00		3.6409503073323522e+03
18		-5.5609691537401829e-01		0.0000000000000000e+00
19		2.2042270007444420e-01		0.0000000000000000e+00
20		-8.2789721195907773e-02		0.0000000000000000e+00
21		3.0225817641223410e-02		0.0000000000000000e+00
22		-1.0066678813753796e-02		0.0000000000000000e+00
23		3.6999241416967466e-03		0.0000000000000000e+00
24		-8.1552162769103070e-04		0.0000000000000000e+00
25		6.0858049957742202e-04		0.0000000000000000e+00
26		1.7607540907366972e-04		0.0000000000000000e+00
27		3.0273761414976856e-04		0.0000000000000000e+00
28		2.6692278374894059e-04		0.0000000000000000e+00
29		2.7671217072516689e-04		0.0000000000000000e+00
30		2.7412271997661670e-04		0.0000000000000000e+00
31		2.7478626673093270e-04		0.0000000000000000e+00
32		2.7462138541622390e-04		0.0000000000000000e+00
33		2.7466115090977132e-04		0.0000000000000000e+00
34		2.7465183442271164e-04		0.0000000000000000e+00
35		2.7465395651143080e-04		0.0000000000000000e+00
36		2.7465348621068762e-04		0.0000000000000000e+00
37		2.7465358769663748e-04		0.0000000000000000e+00
38		2.7465356635856598e-04		0.0000000000000000e+00
39		2.7465357073287066e-04		0.0000000000000000e+00
40		2.7465356985800971e-04		0.0000000000000000e+00
41		2.7465357002881590e-04		0.0000000000000000e+00
42		2.7465356999624354e-04		0.0000000000000000e+00
43		2.7465357000231382e-04		0.0000000000000000e+00
44		2.7465357000120767e-04		0.0000000000000000e+00
45		2.7465357000140483e-04		0.0000000000000000e+00
46		2.7465357000137040e-04		0.0000000000000000e+00
47		2.7465357000137626e-04		0.0000000000000000e+00
48		2.7465357000137528e-04		0.0000000000000000e+00
49		2.7465357000137545e-04		0.0000000000000000e+00
50		2.7465357000137545e-04		0.0000000000000000e+00
51		2.7465357000137545e-04		0.0000000000000000e+00
52		2.7465357000137545e-04		0.0000000000000000e+00
53		2.7465357000137545e-04		0.0000000000000000e+00
54		2.7465357000137545e-04		0.0000000000000000e+00
55		2.7465357000137545e-04		0.0000000000000000e+00
56		2.7465357000137545e-04		0.0000000000000000e+00
57		2.7465357000137545e-04		0.0000000000000000e+00
58		2.7465357000137545e-04		0.0000000000000000e+00
59		2.7465357000137545e-04		0.0000000000000000e+00
60		2.7465357000137545e-04		0.0000000000000000e+00
61		2.7465357000137545e-04		0.0000000000000000e+00
62		2.7465357000137545e-04		0.0000000000000000e+00
63		2.7465357000137545e-04		0.0000000000000000e+00
64		2.7465357000137545e-04		0.0000000000000000e+00
65		2.7465357000137545e-04		0.0000000000000000e+00
66		2.7465357000137545e-04		0.0000000000000000e+00
67		2.7465357000137545e-04		0.0000000000000000e+00
68		2.7465357000137545e-04		0.0000000000000000e+00
69		2.7465357000137545e-04		0.0000000000000000e+00
70		2.7465357000137545e-04		0.0000000000000000e+00
71		2.7465357000137545e-04		0.0000000000000000e+00
72		2.7465357000137545e-04		0.0000000000000000e+00
73		2.7465357000137545e-04		0.0000000000000000e+00
74		2.7465357000137545e-04		0.0000000000000000e+00
75		2.7465357000137545e-04		0.0000000000000000e+00
76		2.7465357000137545e-04		0.0000000000000000e+00
77		2.7465357000137545e-04		0.0000000000000000e+00
78		2.7465357000137545e-04		0.0000000000000000e+00
79		2.7465357000137545e-04		0.0000000000000000e+00
80		2.7465357000137545e-04		0.0000000000000000e+00
81		2.7465357000137545e-04		0.0000000000000000e+00
82		2.7465357000137545e-04		0.0000000000000000e+00
83		2.7465357000137545e-04		0.0000000000000000e+00
84		2.7465357000137545e-04		0.0000000000000000e+00
85		2.7465357000137545e-04		0.0000000000000000e+00
86		2.7465357000137545e-04		0.0000000000000000e+00
87		2.7465357000137545e-04		0.0000000000000000e+00
88		2.7465357000137545e-04		0.0000000000000000e+00
89		2.7465357000137545e-04		0.0000000000000000e+00
90		2.7465357000137545e-04		0.0000000000000000e+00
91		2.7465357000137545e-04		0.0000000000000000e+00
92		2.7465357000137545e-04		0.0000000000000000e+00
93		2.7465357000137545e-04		0.0000000000000000e+00
94		2.7465357000137545e-04		0.0000000000000000e+00
95		2.7465357000137545e-04		0.0000000000000000e+00
96		2.7465357000137545e-04		0.0000000000000000e+00
97		2.7465357000137545e-04		0.0000000000000000e+00
98		2.7465357000137545e-04		0.0000000000000000e+00
99		2.7465357000137545e-04		0.0000000000000000e+00
100		2.7465357000137545e-04		0.0000000000000000e+00
