0	0	0
0	0.1	100
0	0.2	100
0	0.3	100
0	0.4	100
0	0.5	100
0	0.6	100
0	0.7	100
0	0.8	100
0	0.9	100
0	1	100
0	1.1	100
0	1.2	100
0	1.3	100
0	1.4	0

0.1	0	0
0.1	0.1	49.4242
0.1	0.2	68.597
0.1	0.3	77.2638
0.1	0.4	81.663
0.1	0.5	84.0147
0.1	0.6	85.1949
0.1	0.7	85.557
0.1	0.8	85.1975
0.1	0.9	84.0196
0.1	1	81.6694
0.1	1.1	77.2707
0.1	1.2	68.603
0.1	1.3	49.4279
0.1	1.4	0

0.2	0	0
0.2	0.1	29.1027
0.2	0.2	47.7045
0.2	0.3	58.8015
0.2	0.4	65.3806
0.2	0.5	69.2087
0.2	0.6	71.216
0.2	0.7	71.8436
0.2	0.8	71.2211
0.2	0.9	69.2181
0.2	1	65.3929
0.2	1.1	58.8145
0.2	1.2	47.7158
0.2	1.3	29.1096
0.2	1.4	0

0.3	0	0
0.3	0.1	19.2865
0.3	0.2	34.3243
0.3	0.3	44.8666
0.3	0.4	51.8608
0.3	0.5	56.236
0.3	0.6	58.6296
0.3	0.7	59.393
0.3	0.8	58.6367
0.3	0.9	56.2492
0.3	1	51.8779
0.3	1.1	44.8848
0.3	1.2	34.3401
0.3	1.3	19.2963
0.3	1.4	0

0.4	0	0
0.4	0.1	13.7251
0.4	0.2	25.4492
0.4	0.3	34.4924
0.4	0.4	40.9747
0.4	0.5	45.2611
0.4	0.6	47.69
0.4	0.7	48.4783
0.4	0.8	47.6987
0.4	0.9	45.2772
0.4	1	40.9956
0.4	1.1	34.5147
0.4	1.2	25.4686
0.4	1.3	13.7371
0.4	1.4	0

0.5	0	0
0.5	0.1	10.172
0.5	0.2	19.2664
0.5	0.3	26.6939
0.5	0.4	32.3018
0.5	0.5	36.1628
0.5	0.6	38.4105
0.5	0.7	39.1503
0.5	0.8	38.4203
0.5	0.9	36.1808
0.5	1	32.3253
0.5	1.1	26.7189
0.5	1.2	19.2882
0.5	1.3	10.1854
0.5	1.4	0

0.6	0	0
0.6	0.1	7.70433
0.6	0.2	14.7629
0.6	0.3	20.7311
0.6	0.4	25.3947
0.6	0.5	28.6982
0.6	0.6	30.66
0.6	0.7	31.3129
0.6	0.8	30.6703
0.6	0.9	28.7172
0.6	1	25.4195
0.6	1.1	20.7575
0.6	1.2	14.7859
0.6	1.3	7.71849
0.6	1.4	0

0.7	0	0
0.7	0.1	5.89053
0.7	0.2	11.3628
0.7	0.3	16.0894
0.7	0.4	19.8673
0.7	0.5	22.5963
0.7	0.6	24.2403
0.7	0.7	24.7919
0.7	0.8	24.2506
0.7	0.9	22.6154
0.7	1	19.8921
0.7	1.1	16.1158
0.7	1.2	11.3858
0.7	1.3	5.90468
0.7	1.4	0

0.8	0	0
0.8	0.1	4.50298
0.8	0.2	8.72084
0.8	0.3	12.4128
0.8	0.4	15.4077
0.8	0.5	17.6001
0.8	0.6	18.9341
0.8	0.7	19.3845
0.8	0.8	18.9439
0.8	0.9	17.6182
0.8	1	15.4312
0.8	1.1	12.4379
0.8	1.2	8.74267
0.8	1.3	4.51643
0.8	1.4	0

0.9	0	0
0.9	0.1	3.40803
0.9	0.2	6.61641
0.9	0.3	9.44849
0.9	0.4	11.768
0.9	0.5	13.4814
0.9	0.6	14.5311
0.9	0.7	14.8871
0.9	0.8	14.5399
0.9	0.9	13.4977
0.9	1	11.7892
0.9	1.1	9.47107
0.9	1.2	6.63608
0.9	1.3	3.42015
0.9	1.4	0

1	0	0
1	0.1	2.51935
1	0.2	4.89855
1	0.3	7.00991
1	0.4	8.75
1	0.5	10.043
1	0.6	10.8388
1	0.7	11.1097
1	0.8	10.8463
1	0.9	10.0568
1	1	8.76795
1	1.1	7.02901
1	1.2	4.91518
1	1.3	2.52959
1	1.4	0

1.1	0	0
1.1	0.1	1.77624
1.1	0.2	3.45695
1.1	0.3	4.95343
1.1	0.4	6.19168
1.1	0.5	7.1153
1.1	0.6	7.68557
1.1	0.7	7.88011
1.1	0.8	7.69136
1.1	0.9	7.12601
1.1	1	6.20564
1.1	1.1	4.96828
1.1	1.2	3.46988
1.1	1.3	1.78421
1.1	1.4	0

1.2	0	0
1.2	0.1	1.13275
1.2	0.2	2.20582
1.2	0.3	3.16319
1.2	0.4	3.95728
1.2	0.5	4.55098
1.2	0.6	4.91826
1.2	0.7	5.04374
1.2	0.8	4.92219
1.2	0.9	4.55825
1.2	1	3.96674
1.2	1.1	3.17327
1.2	1.2	2.21459
1.2	1.3	1.13815
1.2	1.4	0

1.3	0	0
1.3	0.1	0.551497
1.3	0.2	1.07426
1.3	0.3	1.54116
1.3	0.4	1.92892
1.3	0.5	2.21919
1.3	0.6	2.39895
1.3	0.7	2.46041
1.3	0.8	2.40091
1.3	0.9	2.22283
1.3	1	1.93365
1.3	1.1	1.54619
1.3	1.2	1.07865
1.3	1.3	0.554199
1.3	1.4	0

1.4	0	0
1.4	0.1	0
1.4	0.2	0
1.4	0.3	0
1.4	0.4	0
1.4	0.5	0
1.4	0.6	0
1.4	0.7	0
1.4	0.8	0
1.4	0.9	0
1.4	1	0
1.4	1.1	0
1.4	1.2	0
1.4	1.3	0
1.4	1.4	0

