0		0.0000000000000000e+00
1		0.0000000000000000e+00
2		3.0741239300412320e-16
3		1.6008962216547848e-16
4		1.6848801527038288e-16
5		5.3640883962730512e-16
6		3.8202515773020510e-16
7		0.0000000000000000e+00
8		2.2128846918879323e-16
9		5.9884500669247412e-16
10		5.2007440889974087e-16
11		0.0000000000000000e+00
12		9.2544057580597150e-16
13		0.0000000000000000e+00
14		1.8414187923853136e-16
15		6.0463656893231633e-16
16		2.2078726355616177e-16
17		1.5732634610839209e-15
18		1.4602358797734585e-15
19		8.7411115227224492e-16
20		1.4395229137659062e-15
21		2.8106165583015787e-15
22		2.5087079140392069e-15
23		6.3613875945365796e-16
24		2.5634725042476659e-15
25		5.1231688897680980e-15
26		3.6608365147278883e-15
27		1.2384292800142005e-15
28		3.4042653423339030e-15
29		8.0483229750735369e-15
30		1.1938076793538448e-14
31		5.7721471024721105e-15
32		3.3607754616459762e-15
33		4.1069566561571302e-15
34		1.0088088264899908e-14
35		3.0306120412622428e-14
36		0.0000000000000000e+00
37		8.8154726906877573e-15
38		3.1954115806826571e-14
39		0.0000000000000000e+00
40		3.1062015364273360e-14
41		0.0000000000000000e+00
42		1.1323183677712135e-13
43		5.4824195680297226e-14
44		3.2982580977279396e-14
45		2.0007806146490116e-13
46		4.8290724588149868e-14
47		5.8314239807962756e-14
48		2.1215019316002630e-13
49		3.4226638293887471e-13
50		1.0354357504187411e-13
51		1.2511594568540284e-13
52		3.0286295637487183e-13
53		0.0000000000000000e+00
54		8.8667054537211139e-13
55		2.6808843710419330e-13
56		1.6225442600337179e-12
57		7.8519559717235084e-13
58		4.7483889489941390e-13
59		0.0000000000000000e+00
60		0.0000000000000000e+00
61		1.6827264630858604e-12
62		4.0722496994360437e-12
63		2.4636650167777137e-12
64		5.9617713606826324e-12
65		5.4102288477405782e-12
66		2.1820521797111587e-12
67		2.6403043321443154e-12
68		0.0000000000000000e+00
69		1.1597020281798281e-11
70		0.0000000000000000e+00
71		2.2638681090179256e-11
72		6.8481432192063682e-12
73		1.6572505295483079e-11
74		0.0000000000000000e+00
75		1.2131670476978855e-11
76		7.3397568825893822e-11
77		0.0000000000000000e+00
78		2.1492173714662706e-11
79		2.6005358172178835e-11
80		0.0000000000000000e+00
81		7.6149202140032625e-11
82		2.3035156133355831e-10
83		2.2298002772700251e-10
84		2.0235436636772839e-10
85		8.1616174450366213e-11
86		1.9751117416116773e-10
87		0.0000000000000000e+00
88		0.0000000000000000e+00
89		5.2485438824864411e-10
90		6.3507368495665526e-10
91		2.5614624231813555e-10
92		3.0993689341162555e-10
93		1.8751189349546626e-09
94		4.5377873180458440e-10
95		2.1962891308784560e-09
96		6.6437727661749223e-10
97		2.4116899747856456e-09
98		2.9181449264303061e-09
99		4.7079399867068359e-09
100		2.8483038919163698e-09
