9.9199999999999999e-01		1.6777216000000128e-17
9.9209999999999998e-01		1.5171088099065896e-17
9.9219999999999997e-01		1.3701143706831769e-17
9.9229999999999996e-01		1.2357362915477326e-17
9.9239999999999995e-01		1.1130347874550359e-17
9.9249999999999994e-01		1.0011291503906914e-17
9.9259999999999993e-01		8.9919474020384699e-18
9.9269999999999992e-01		8.0646009189415519e-18
9.9279999999999990e-01		7.2220413630881250e-18
9.9289999999999989e-01		6.4575353124583840e-18
9.9299999999999988e-01		5.7648010000007702e-18
9.9309999999999987e-01		5.1379837442871739e-18
9.9319999999999986e-01		4.5716323965345097e-18
9.9329999999999985e-01		4.0606767755671380e-18
9.9339999999999984e-01		3.6004060626976647e-18
9.9349999999999983e-01		3.1864481289069257e-18
9.9359999999999982e-01		2.8147497671072046e-18
9.9369999999999981e-01		2.4815578026758223e-18
9.9379999999999979e-01		2.1834010558495384e-18
9.9389999999999978e-01		1.9170731299733541e-18
9.9399999999999977e-01		1.6796160000005100e-18
9.9409999999999976e-01		1.4683043760436846e-18
9.9419999999999975e-01		1.2806308171805999e-18
9.9429999999999974e-01		1.1142915711204173e-18
9.9439999999999973e-01		9.6717311574053517e-19
9.9449999999999972e-01		8.3733937890659405e-19
9.9459999999999971e-01		7.2301961339167439e-19
9.9469999999999970e-01		6.2259690411389600e-19
9.9479999999999968e-01		5.3459728531481955e-19
9.9489999999999967e-01		4.5767944570424442e-19
9.9499999999999966e-01		3.9062500000021093e-19
9.9509999999999965e-01		3.3232930569619905e-19
9.9519999999999964e-01		2.8179280429072892e-19
9.9529999999999963e-01		2.3811286661776021e-19
9.9539999999999962e-01		2.0047612231949303e-19
9.9549999999999961e-01		1.6815125390636740e-19
9.9559999999999960e-01		1.4048223625226309e-19
9.9569999999999959e-01		1.1688200277610014e-19
9.9579999999999957e-01		9.6826519964238508e-20
9.9589999999999956e-01		7.9849252291278056e-20
9.9599999999999955e-01		6.5536000000058652e-20
9.9609999999999954e-01		5.3520092604860359e-20
9.9619999999999953e-01		4.3477921385003000e-20
9.9629999999999952e-01		3.5124794539246501e-20
9.9639999999999951e-01		2.8211099074590824e-20
9.9649999999999950e-01		2.2518753906275870e-20
9.9659999999999949e-01		1.7857939048981580e-20
9.9669999999999948e-01		1.4064086182427889e-20
9.9679999999999946e-01		1.0995116277774728e-20
9.9689999999999945e-01		8.5289103744220335e-21
9.9699999999999944e-01		6.5610000000097575e-21
9.9709999999999943e-01		5.0024641296178490e-21
9.9719999999999942e-01		3.7780199833662585e-21
9.9729999999999941e-01		2.8242953648149438e-21
9.9739999999999940e-01		2.0882706457638667e-21
9.9749999999999939e-01		1.5258789062529925e-21
9.9759999999999938e-01		1.1007531417622890e-21
9.9769999999999937e-01		7.8310985281172947e-22
9.9779999999999935e-01		5.4875873536128883e-22
9.9789999999999934e-01		3.7822859361094652e-22
9.9799999999999933e-01		2.5600000000068388e-22
9.9809999999999932e-01		1.6983563041048547e-22
9.9819999999999931e-01		1.1019960576033790e-22
9.9829999999999930e-01		6.9757574410230116e-23
9.9839999999999929e-01		4.2949672960152887e-23
9.9849999999999928e-01		2.5628906250098821e-23
9.9859999999999927e-01		1.4757890560061899e-23
9.9869999999999925e-01		8.1573072100374003e-24
9.9879999999999924e-01		4.2998169600216734e-24
9.9889999999999923e-01		2.1435888100119589e-24
9.9899999999999922e-01		1.0000000000062249e-24
9.9909999999999921e-01		4.3046721000301942e-25
9.9919999999999920e-01		1.6777216000134225e-25
9.9929999999999919e-01		5.7648010000534368e-26
9.9939999999999918e-01		1.6796160000184111e-26
9.9949999999999917e-01		3.9062500000520697e-27
9.9959999999999916e-01		6.5536000001106415e-28
9.9969999999999914e-01		6.5610000001496175e-29
9.9979999999999913e-01		2.5600000000886950e-30
9.9989999999999912e-01		1.0000000000701736e-32
9.9999999999999911e-01		3.8725919148493183e-121
1.0000999999999991e+00		9.9999999992806445e-33
1.0001999999999991e+00		2.5599999999067945e-30
1.0002999999999991e+00		6.5609999998388241e-29
1.0003999999999991e+00		6.5535999998778116e-28
1.0004999999999991e+00		3.9062499999410485e-27
1.0005999999999990e+00		1.6796159999786300e-26
1.0006999999999990e+00		5.7648009999364062e-26
1.0007999999999990e+00		1.6777215999836210e-25
1.0008999999999990e+00		4.3046720999622230e-25
1.0009999999999990e+00		9.9999999999201336e-25
1.0010999999999990e+00		2.1435888099842654e-24
1.0011999999999990e+00		4.2998169599707517e-24
1.0012999999999990e+00		8.1573072099482244e-24
1.0013999999999990e+00		1.4757890559912099e-23
1.0014999999999989e+00		2.5628906249856014e-23
1.0015999999999989e+00		4.2949672959771439e-23
1.0016999999999989e+00		6.9757574409646977e-23
1.0017999999999989e+00		1.1019960575946787e-22
1.0018999999999989e+00		1.6983563040921526e-22
1.0019999999999989e+00		2.5599999999886502e-22
1.0020999999999989e+00		3.7822859360838700e-22
1.0021999999999989e+00		5.4875873535774411e-22
1.0022999999999989e+00		7.8310985280689085e-22
1.0023999999999988e+00		1.1007531417557711e-21
1.0024999999999988e+00		1.5258789062443183e-21
1.0025999999999988e+00		2.0882706457524533e-21
1.0026999999999988e+00		2.8242953648000787e-21
1.0027999999999988e+00		3.7780199833470842e-21
1.0028999999999988e+00		5.0024641295933355e-21
1.0029999999999988e+00		6.5609999999786793e-21
1.0030999999999988e+00		8.5289103743829341e-21
